Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,All Runs Times
nyt_20130321_women_senate,14,"`` But more importantly , we are growing in our power .","`` but more importantly , we are growing in our power .",12,"`` CC RBR RB , PRP VBP VBG IN PRP$ NN .","`` but more importantly , we be grow in we power .","`` but more importantly , we be grow in we power .",12,12,1,0,
nyt_20130321_women_senate,15,"When I first started just six years ago , it was unusual to have a woman managing a bill . ''","when i first started just six years ago , it was unusual to have a woman managing a bill . ''",21,"WRB PRP RB VBD RB CD NNS RB , PRP VBD JJ TO VB DT NN VBG DT NN . ''","when I first start just six year ago , it be unusual to have a woman manage a bill . ''","when i first start just six year ago , it be unusual to have a woman manage a bill . ''",21,21,3,1,six years ago__26__39###just six years ago__21__39
nyt_20130321_women_senate,16,"Just as important , even male senators say , is the potential the women hold for changing the tenor of the Senate and pushing for compromise in the highly partisan atmosphere on Capitol Hill .","just as important , even male senators say , is the potential the women hold for changing the tenor of the senate and pushing for compromise in the highly partisan atmosphere on capitol hill .",35,"RB RB JJ , RB JJ NNS VBP , VBZ DT JJ DT NNS VBP IN VBG DT NN IN DT NNP CC VBG IN NN IN DT RB JJ NN IN NNP NNP .","just as important , even male senator say , be the potential the woman hold for change the tenor of the Senate and push for compromise in the highly partisan atmosphere on Capitol Hill .","just as important , even male senator say , be the potential the woman hold for change the tenor of the senate and push for compromise in the highly partisan atmosphere on capitol hill .",35,35,3,0,
nyt_20130321_women_senate,17,"`` I do n't want to generalize , because this is n't true of all of them , but they tend to be interested in finding common ground , '' said Senator Rob Portman , Republican of Ohio .","`` i do n't want to generalize , because this is n't true of all of them , but they tend to be interested in finding common ground , '' said senator rob portman , republican of ohio .",39,"`` PRP VBP RB VB TO VB , IN DT VBZ RB JJ IN DT IN PRP , CC PRP VBP TO VB JJ IN VBG JJ NN , '' VBD NNP NNP NNP , NNP IN NNP .","`` I do not want to generalize , because this be not true of all of they , but they tend to be interested in find common ground , '' say Senator Rob Portman , Republican of Ohio .","`` i do not want to generalize , because this be not true of all of they , but they tend to be interested in find common ground , '' say senator rob portman , republican of ohio .",39,39,3,0,
nyt_20130321_women_senate,18,"`` So I think it 's going to have , and is having , a positive impact on the Senate . ''","`` so i think it 's going to have , and is having , a positive impact on the senate . ''",22,"`` IN PRP VBP PRP VBZ VBG TO VB , CC VBZ VBG , DT JJ NN IN DT NNP . ''","`` so I think it be go to have , and be have , a positive impact on the Senate . ''","`` so i think it be go to have , and be have , a positive impact on the senate . ''",22,22,4,0,
nyt_20130321_women_senate,19,"While partisan division is the central characteristic of the modern Congress , women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties .","while partisan division is the central characteristic of the modern congress , women have begun to crack away at the gridlock by forming coalitions that have surprised leaders of both parties .",32,"IN JJ NN VBZ DT JJ NN IN DT JJ NNP , NNS VBP VBN TO VB RB IN DT NN IN VBG NNS WDT VBP VBN NNS IN DT NNS .","while partisan division be the central characteristic of the modern Congress , woman have begin to crack away at the gridlock by form coalition that have surprise leader of both party .","while partisan division be the central characteristic of the modern congress , woman have begin to crack away at the gridlock by form coalition that have surprise leader of both party .",32,32,5,0,
nyt_20130321_women_senate,20,"Senator Kirsten E. Gillibrand , Democrat of New York , and Senator Susan Collins , Republican of Maine , led the repeal in the Senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .","senator kirsten e. gillibrand , democrat of new york , and senator susan collins , republican of maine , led the repeal in the senate of `` do n't ask , do n't tell '' in 2010 , allowing gay men and women to serve openly in the military .",50,"NNP NNP NNP NNP , NNP IN NNP NNP , CC NNP NNP NNP , NNP IN NNP , VBD DT NN IN DT NNP IN `` VBP RB VB , VBP RB VB '' IN CD , VBG JJ NNS CC NNS TO VB RB IN DT NN .","Senator Kirsten E. Gillibrand , Democrat of New York , and Senator Susan Collins , Republican of Maine , lead the repeal in the Senate of `` do not ask , do not tell '' in 2010 , allow gay man and woman to serve openly in the military .","senator kirsten e. gillibrand , democrat of new york , and senator susan collins , republican of maine , lead the repeal in the senate of `` do not ask , do not tell '' in 2010 , allow gay man and woman to serve openly in the military .",50,50,4,1,2010__171__175
nyt_20130321_women_senate,21,"This year , all four of the female Senate Republicans split with their party and voted with Senate Democrats to reauthorize the Violence Against Women Act , which had lapsed during the last Congress .","this year , all four of the female senate republicans split with their party and voted with senate democrats to reauthorize the violence against women act , which had lapsed during the last congress .",35,"DT NN , DT CD IN DT JJ NNP NNPS VBD IN PRP$ NN CC VBD IN NNP NNPS TO VB DT NNP IN NNP NNP , WDT VBD VBN IN DT JJ NNP .","this year , all four of the female Senate Republicans split with they party and vote with Senate Democrats to reauthorize the Violence against Women Act , which have lapse during the last Congress .","this year , all four of the female senate republicans split with they party and vote with senate democrats to reauthorize the violence against women act , which have lapse during the last congress .",35,35,5,1,This year__0__9###last__185__189
CNN_20130322_1243,0,"Before the arrival of Keep , which Google launched this week , there was no default note-taking app for Android .","before the arrival of keep , which google launched this week , there was no default note-taking app for android .",21,"IN DT NN IN VB , WDT NNP VBD DT NN , EX VBD DT NN JJ NN IN NNP .","before the arrival of keep , which Google launch this week , there be no default note-taking app for Android .","before the arrival of keep , which google launch this week , there be no default note-taking app for android .",21,21,2,1,this week__51__60
CNN_20130322_1243,1,"It was a glaring hole , considering that Apple 's iPhone has built-in Notes and Reminders apps that can be powered by Siri .","it was a glaring hole , considering that apple 's iphone has built-in notes and reminders apps that can be powered by siri .",24,"PRP VBD DT JJ NN , VBG IN NNP POS NNP VBZ JJ NNS CC NNS NNS WDT MD VB VBN IN NNP .","it be a glaring hole , consider that Apple 's iPhone have built-in note and reminder app that can be power by Siri .","it be a glaring hole , consider that apple 's iphone have built-in note and reminder app that can be power by siri .",24,24,2,0,
CNN_20130322_1243,2,"Instead of settling for a bare bones app to fill the void , the search giant took things one step further .","instead of settling for a bare bones app to fill the void , the search giant took things one step further .",22,"RB IN VBG IN DT JJ NNS NN TO VB DT NN , DT NN JJ VBD NNS CD NN RBR .","instead of settle for a bare bone app to fill the void , the search giant take thing one step further .","instead of settle for a bare bone app to fill the void , the search giant take thing one step further .",22,22,3,0,
CNN_20130322_1243,3,"Keep is n't simply just a place to bank whatever random half-thoughts come to mind : Users can construct to-do lists , stash photos , and color code your notes -- all in one well-designed and easy-to-use interface .","keep is n't simply just a place to bank whatever random half-thoughts come to mind : users can construct to-do lists , stash photos , and color code your notes -- all in one well-designed and easy-to-use interface .",39,"VB VBZ RB RB RB DT NN TO NN WDT JJ NNS VBP TO VB : NNS MD VB NN NNS , JJ NNS , CC NN VBP PRP$ NNS : DT IN CD JJ CC JJ NN .","keep be not simply just a place to bank whatever random half-thought come to mind : user can construct to-do list , stash photo , and color code you note -- all in one well-designed and easy-to-use interface .","keep be not simply just a place to bank whatever random half-thought come to mind : user can construct to-do list , stash photo , and color code you note -- all in one well-designed and easy-to-use interface .",39,39,0,0,
CNN_20130322_1243,4,"The second you log anything into your phone , it is also accessible from a PC Web browser via Google Drive .","the second you log anything into your phone , it is also accessible from a pc web browser via google drive .",22,"DT JJ PRP VBP NN IN PRP$ NN , PRP VBZ RB JJ IN DT NN NN NN IN NNP NNP .","the second you log anything into you phone , it be also accessible from a pc web browser via Google Drive .","the second you log anything into you phone , it be also accessible from a pc web browser via google drive .",22,22,0,0,
CNN_20130322_1243,5,"Alternatively , you can save things while working on your computer , and it will instantly appear on your phone , ready for use while on the go .","alternatively , you can save things while working on your computer , and it will instantly appear on your phone , ready for use while on the go .",29,"RB , PRP MD VB NNS IN VBG IN PRP$ NN , CC PRP MD RB VB IN PRP$ NN , JJ IN NN IN IN DT NN .","alternatively , you can save thing while work on you computer , and it will instantly appear on you phone , ready for use while on the go .","alternatively , you can save thing while work on you computer , and it will instantly appear on you phone , ready for use while on the go .",29,29,0,0,
