Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
wsj_0816,15,"That is another small encouragement for the Federal Reserve to lower interest rates in coming weeks , they reasoned .","that is another small encouragement for the federal reserve to lower interest rates in coming weeks , they reasoned .",20,"DT VBZ DT JJ NN IN DT NNP NNP TO VB NN NNS IN VBG NNS , PRP VBD .","that be another small encouragement for the Federal Reserve to lower interest rate in come week , they reason .","that be another small encouragement for the federal reserve to lower interest rate in come week , they reason .",20,20,3,1.0
wsj_0816,16,In major market activity : Stock prices fell sharply in active trading .,in major market activity : stock prices fell sharply in active trading .,13,IN JJ NN NN : NN NNS VBD RB IN JJ NN .,in major market activity : stock price fall sharply in active trading .,in major market activity : stock price fall sharply in active trading .,13,13,2,0.0
wsj_0816,17,Volume on the New York Stock Exchange totaled 175.2 million shares .,volume on the new york stock exchange totaled 175.2 million shares .,12,NN IN DT NNP NNP NNP NNP VBD CD CD NNS .,volume on the New York Stock Exchange total 175.2 million share .,volume on the new york stock exchange total 175.2 million share .,12,12,1,0.0
wsj_0816,18,"Declining issues on the Big Board outstripped gainers 1,141 to 406 .","declining issues on the big board outstripped gainers 1,141 to 406 .",12,VBG NNS IN DT NNP NNP VBD NNS CD TO CD .,"decline issue on the Big Board outstrip gainer 1,141 to 406 .","decline issue on the big board outstrip gainer 1,141 to 406 .",12,12,1,0.0
wsj_0816,19,Bond prices were barely higher .,bond prices were barely higher .,6,NN NNS VBD RB JJR .,bond price be barely higher .,bond price be barely higher .,6,6,1,0.0
wsj_0816,20,The Treasury 's benchmark 30-year rose fractionally .,the treasury 's benchmark 30-year rose fractionally .,8,DT NNP POS JJ JJ VBD RB .,the Treasury 's benchmark 30-year rise fractionally .,the treasury 's benchmark 30-year rise fractionally .,8,8,1,1.0
wsj_0816,21,Yield on the issue was 7.88 % .,yield on the issue was 7.88 % .,8,NN IN DT NN VBD CD NN .,yield on the issue be 7.88 % .,yield on the issue be 7.88 % .,8,8,0,0.0
wsj_0816,22,The dollar rose modestly against most major currencies .,the dollar rose modestly against most major currencies .,9,DT NN VBD RB IN JJS JJ NNS .,the dollar rise modestly against most major currency .,the dollar rise modestly against most major currency .,9,9,1,0.0
wsj_0816,23,In late New York trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen Wednesday .,in late new york trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen wednesday .,23,IN JJ NNP NNP VBG DT NN VBD IN CD NNS CC CD NN VBN IN CD NNS CC CD NNS NNP .,in late New York trade the dollar be at 1.8400 mark and 142.10 yen compare with 1.8353 mark and 141.52 yen Wednesday .,in late new york trade the dollar be at 1.8400 mark and 142.10 yen compare with 1.8353 mark and 141.52 yen wednesday .,23,23,0,1.0
wsj_0816,24,"The dollar soared against the pound , which was at $ 1.5765 compared with $ 1.6145 Wednesday .","the dollar soared against the pound , which was at $ 1.5765 compared with $ 1.6145 wednesday .",18,"DT NN VBD IN DT NN , WDT VBD IN $ CD VBN IN $ CD NNP .","the dollar soar against the pound , which be at $ 1.5765 compare with $ 1.6145 Wednesday .","the dollar soar against the pound , which be at $ 1.5765 compare with $ 1.6145 wednesday .",18,18,1,1.0
wsj_0157,0,Tony Lama Co. said that Equus Investment II Limited Partnership has proposed changing the offer for the company to $ 13.65 in cash and stock from an all-cash transaction .,tony lama co. said that equus investment ii limited partnership has proposed changing the offer for the company to $ 13.65 in cash and stock from an all-cash transaction .,30,NNP NNP NNP VBD IN NNP NNP NNP NNP NNP VBZ VBN VBG DT NN IN DT NN TO $ CD IN NN CC NN IN DT JJ NN .,Tony Lama Co. say that Equus Investment II Limited Partnership have propose change the offer for the company to $ 13.65 in cash and stock from a all-cash transaction .,tony lama co. say that equus investment ii limited partnership have propose change the offer for the company to $ 13.65 in cash and stock from a all-cash transaction .,30,30,5,0.0
wsj_0157,1,"Under terms of the new proposal , Equus , managed by Equus Capital Corp. , Houston , would pay $ 12 cash and one new preferred share with a liquidation preference of $ 1.65 a share for each of Tony Lama 's 2.1 million shares outstanding .","under terms of the new proposal , equus , managed by equus capital corp. , houston , would pay $ 12 cash and one new preferred share with a liquidation preference of $ 1.65 a share for each of tony lama 's 2.1 million shares outstanding .",47,"IN NNS IN DT JJ NN , NNP , VBN IN NNP NNP NNP , NNP , MD VB $ CD NN CC CD JJ JJ NN IN DT NN NN IN $ CD DT NN IN DT IN NNP NNP POS CD CD NNS JJ .","under term of the new proposal , Equus , manage by Equus Capital Corp. , Houston , would pay $ 12 cash and one new preferred share with a liquidation preference of $ 1.65 a share for each of Tony Lama 's 2.1 million share outstanding .","under term of the new proposal , equus , manage by equus capital corp. , houston , would pay $ 12 cash and one new preferred share with a liquidation preference of $ 1.65 a share for each of tony lama 's 2.1 million share outstanding .",47,47,2,0.0
wsj_0157,2,"Previously , it offered $ 13.65 a share in cash , or $ 29 million .","previously , it offered $ 13.65 a share in cash , or $ 29 million .",16,"RB , PRP VBD $ CD DT NN IN NN , CC $ CD CD .","previously , it offer $ 13.65 a share in cash , or $ 29 million .","previously , it offer $ 13.65 a share in cash , or $ 29 million .",16,16,1,1.0
wsj_0157,3,"The El Paso , Texas , maker of Western boots and leather accessories said the preferred stock would accrue dividends at a 12 % rate , but would n't be paid for the first two years .","the el paso , texas , maker of western boots and leather accessories said the preferred stock would accrue dividends at a 12 % rate , but would n't be paid for the first two years .",37,"DT NNP NNP , NNP , NN IN JJ NNS CC NN NNS VBD DT JJ NN MD VB NNS IN DT CD NN NN , CC MD RB VB VBN IN DT JJ CD NNS .","the El Paso , Texas , maker of western boot and leather accessory say the preferred stock would accrue dividend at a 12 % rate , but would not be pay for the first two year .","the el paso , texas , maker of western boot and leather accessory say the preferred stock would accrue dividend at a 12 % rate , but would not be pay for the first two year .",37,37,3,1.0
wsj_0157,4,"The stock would be redeemed in five years , subject to terms of the surviving company 's debt .","the stock would be redeemed in five years , subject to terms of the surviving company 's debt .",19,"DT NN MD VB VBN IN CD NNS , JJ TO NNS IN DT VBG NN POS NN .","the stock would be redeem in five year , subject to term of the survive company 's debt .","the stock would be redeem in five year , subject to term of the survive company 's debt .",19,19,1,1.0
wsj_0157,5,Neither Equus nor Tony Lama gave a reason for the changed offer and Tony Lama could n't be reached for comment .,neither equus nor tony lama gave a reason for the changed offer and tony lama could n't be reached for comment .,22,DT NNP CC NNP NNP VBD DT NN IN DT VBN NN CC NNP NNP MD RB VB VBN IN NN .,neither Equus nor Tony Lama give a reason for the change offer and Tony Lama could not be reach for comment .,neither equus nor tony lama give a reason for the change offer and tony lama could not be reach for comment .,22,22,2,0.0
wsj_0157,6,"However , Tony Lama said it would promptly submit the offer to a special committee of the company 's board .","however , tony lama said it would promptly submit the offer to a special committee of the company 's board .",21,"RB , NNP NNP VBD PRP MD RB VB DT NN TO DT JJ NN IN DT NN POS NN .","however , Tony Lama say it would promptly submit the offer to a special committee of the company 's board .","however , tony lama say it would promptly submit the offer to a special committee of the company 's board .",21,21,2,0.0
wsj_0340,0,"The portfolio unit of the French bank group Credit Lyonnais told stock market regulators that it bought 43,000 shares of Cie. de Navigation Mixte , apparently to help fend off an unwelcome takeover bid for the company .","the portfolio unit of the french bank group credit lyonnais told stock market regulators that it bought 43,000 shares of cie. de navigation mixte , apparently to help fend off an unwelcome takeover bid for the company .",38,"DT NN NN IN DT JJ NN NN NNP NNP VBD NN NN NNS IN PRP VBD CD NNS IN NNP IN NNP NNP , RB TO VB VB RP DT JJ NN NN IN DT NN .","the portfolio unit of the french bank group Credit Lyonnais tell stock market regulator that it buy 43,000 share of Cie. de Navigation Mixte , apparently to help fend off a unwelcome takeover bid for the company .","the portfolio unit of the french bank group credit lyonnais tell stock market regulator that it buy 43,000 share of cie. de navigation mixte , apparently to help fend off a unwelcome takeover bid for the company .",38,38,4,0.0
wsj_0340,1,"Earlier yesterday , the Societe de Bourses Francaises was told that a unit of Framatome S.A. also bought Navigation Mixte shares , this purchase covering more than 160,000 shares .","earlier yesterday , the societe de bourses francaises was told that a unit of framatome s.a. also bought navigation mixte shares , this purchase covering more than 160,000 shares .",30,"JJR NN , DT NNP IN NNP NNP VBD VBN IN DT NN IN NNP NNP RB VBD NNP NNP NNS , DT NN VBG JJR IN CD NNS .","earlier yesterday , the Societe de Bourses Francaises be tell that a unit of Framatome S.A. also buy Navigation Mixte share , this purchase cover more than 160,000 share .","earlier yesterday , the societe de bourses francaises be tell that a unit of framatome s.a. also buy navigation mixte share , this purchase cover more than 160,000 share .",30,30,3,1.0
wsj_0340,2,"Both companies are allies of Navigation Mixte in its fight against a hostile takeover bid launched last week by Cie. Financiere de Paribas at 1,850 French francs -LRB- $ 297 -RRB- a share .","both companies are allies of navigation mixte in its fight against a hostile takeover bid launched last week by cie. financiere de paribas at 1,850 french francs -lrb- $ 297 -rrb- a share .",34,DT NNS VBP NNS IN NNP NNP IN PRP$ NN IN DT JJ NN NN VBN JJ NN IN NNP NNP NNP NNP IN CD JJ NNS -LRB- $ CD -RRB- DT NN .,"both company be ally of Navigation Mixte in its fight against a hostile takeover bid launch last week by Cie. Financiere de Paribas at 1,850 french franc -lrb- $ 297 -rrb- a share .","both company be ally of navigation mixte in its fight against a hostile takeover bid launch last week by cie. financiere de paribas at 1,850 french franc -lrb- $ 297 -rrb- a share .",34,34,2,1.0
